dish_id,category,dish_name
711,Stuffed Garlic Breads,Garlic Breadsticks
712,Stuffed Garlic Breads,Classic Stuffed Garlic Bread
713,Stuffed Garlic Breads,Corn And Cheese Stuffed Garlic Bread
714,Stuffed Garlic Breads,Paneer Tikka Stuffed Garlic Bread
715,Pepperoni Pizza  Chefs Special,Chicken Pepperoni Pizza
716,Pepperoni Pizza  Chefs Special,Pork Pepperoni Pizza
717,Pepperoni Pizza  Chefs Special,Spicy Chicken Pepperoni Pizza
718,Pepperoni Pizza  Chefs Special,Pepperoni Bacon Pie Pizza
719,Loaded Nachos,NonVeg Loaded Nachos
720,Loaded Nachos,Veg Loaded Nachos
721,Cheesy Pizza Mania Box,Cheesy Mania Corn Pizza Box
722,Cheesy Pizza Mania Box,Cheesy Mania Herbed Chicken Pizza Box
723,Cheesy Pizza Mania Box,Cheesy Mania Peri Peri Paneer Pizza Box
724,Cheesy Pizza Mania Box,Chessy Mania Margherita Pizza Box
725,Guiltfree By Eatfit!,Deluxe Veggie Pizza Multigrain
726,Guiltfree By Eatfit!,Paneer Red Hot Pizza Multigrain
727,Guiltfree By Eatfit!,Farmhouse Pizza Multigrain
728,Guiltfree By Eatfit!,Fiery Chicken Pizza Multigrain
729,Guiltfree By Eatfit!,Cheddar Chicken Tikka Pizza Multigrain
730,Guiltfree By Eatfit!,Chicken Kingdom Pizza Multigrain
731,Guiltfree By Eatfit!,Chicken Pepperoni Pizza Multigrain
732,Cheese Burst Pizza,Cheeseburst Chicken Kingdom Pizza
733,Cheese Burst Pizza,Cheeseburst Farmhouse Pizza
734,Cheese Burst Pizza,Cheeseburst Spicy Chicken Treat Pizza
735,Cheese Burst Pizza,Cheeseburst Veg Overload Pizza
736,Kids Special  Pizza Party,Kids Birthday Pizza Party with Chocolate Cake pack of 10
737,Kids Special  Pizza Party,Kids Birthday Pizza Party with Chocolate Cake pack of 5
738,Kids Special  Pizza Party,Motu Patlu Kids Cheesy Corn Pizza Party
739,Kids Special  Pizza Party,Motu Patlu Kids Herbed Chicken Pizza Party
740,Kids Special  Pizza Party,Motu Patlu Kids Margherita Pizza Party
741,Kids Special  Pizza Party,Motu Patlu Kids Peri Peri Paneer Pizza Party
742,Kids Special  Pizza Party,Motu Patlu Kids Pizza Big Party Combo Pack of 10
743,Kids Special  Pizza Party,Motu Patlu Kids Pizza Mini Party Combo Pack of 5
744,House Special Garlic Breads!,Italian Cheese Garlic Bread
745,House Special Garlic Breads!,Italian Chicken Pepperoni Cheese Garlic Bread
746,House Special Garlic Breads!,Italian Pork Pepperoni Cheese Garlic Bread
747,House Special Garlic Breads!,Bacon Cheese Garlic Bread
748,House Special Garlic Breads!,Hawaiian Pineapple Garlic Bread
749,House Special Garlic Breads!,Popeyes Spinach Garlic Bread
750,House Special Garlic Breads!,Chicken Tikka Garlic Bread
751,House Special Garlic Breads!,Creamy Spinach Mushroom Garlic Bread
752,House Special Garlic Breads!,Herbed Chicken Mushroom Spinach Garlic Bread
753,Signature Garlic Knots,Signature Garlic Knots with Cheesy Dip
754,Signature Garlic Knots,PeriPeri Garlic Knots with Cheesy Dip
755,Signature Garlic Knots,Garlic Knots Infinity Bucket 35 units
756,Signature Garlic Knots,The Royal Garlic Knots with Cheesy Dip
757,Pastas,Al Pesto Genovese Pasta
758,Pastas,Classic Arrabbiata Pasta
759,Pastas,Herbed Chicken Pesto Pasta
760,Pastas,Pollo Di Arrabbiata Pasta
761,Pastas,Chicken Kingdom Arrabbiata Pasta
762,Pastas,Chicken Kingdom Pesto Pasta
763,Pastas,Forest Chicken Arrabbiata Pasta
764,Pastas,Forest Chicken Pesto Pasta
765,Pastas,Paneer Loaded Arrabiatta Pasta
766,Pastas,Paneer Loaded Pesto Pasta
767,Beverages,Diet Coke
768,Beverages,Coke
769,Beverages,HRX 25g Protein Shake Chocolate
770,Beverages,Lemon Iced Tea
771,Beverages,Peach Iced Tea
772,Krispy Kreme Doughnuts and Coffee,Chocolate Iced Glazed Doughnut
773,Krispy Kreme Doughnuts and Coffee,Original Glazed Doughnut
774,Krispy Kreme Doughnuts and Coffee,Chocolate Dream Cake Doughnut
775,Krispy Kreme Doughnuts and Coffee,Vanilla Choco Chip Doughnut
776,Pasta Lunch Box,Lunch Box Al Pesto Genovese Pasta
777,Pasta Lunch Box,Lunch Box Classic Arrabbiata Pasta
778,Pasta Lunch Box,Lunch Box Herbed Chicken Pesto Pasta
779,Pasta Lunch Box,Lunch Box Pollo Di Arrabbiata Pasta
780,Desserts,Choco Lava Cake
781,Desserts,Tiramisu Doughnut Cake
782,Half & Half Pizza,Half Half Medium Pizza
783,Half & Half Pizza,Half Half Large Pizza
784,Crazy Deals,Corn and Onion Pizza Knots Combo
785,Crazy Deals,Deluxe Veggie Pizza Knots Combo
786,Royal 4in1 Pizza,Royal 4in1 Non Veg Pizza
787,Royal 4in1 Pizza,Royal 4in1 Veg Pizza
788,Royal 4in1 Pizza,Royal 4in1 Chefs Special Chicken Pizza
789,Royal 4in1 Pizza,Royal 4in1 Gourmet Veg Pizza
790,Dips,Pizza Chilli Oil
791,Recommended,Korean Thai Roll Chicken Meal
792,Recommended,Indian Tandoori Roll Chicken Meal
793,Recommended,Korean Tangy Roll Popcorn Chicken Meal
794,Recommended,Thai Spicy Roll Zinger Chicken Meal
795,Recommended,American Roll Popcorn Chicken Meal
796,Recommended,Thai Spicy Roll Popcorn Chicken Meal
797,Recommended,Korean Tangy Roll Zinger Chicken Meal
798,Recommended,Korean Tangy Chicken Roll
799,Recommended,Thai Spicy Chicken Roll
800,Recommended,Indian Tandoori Chicken Roll
801,Recommended,Indian Spicy Veg Roll
802,Recommended,Classic Chicken Roll
803,Recommended,Double Chicken Roll
804,Recommended,Gold Edition Chicken Zinger Burger Fries
805,Recommended,Gold Edition Veg Zinger Burger
806,Recommended,Chatpata Chana Veg Burger 2 pc
807,Recommended,2 x Chatpata Chana Veg Burger Fries combo
808,Recommended,2 x Chatpata Chana Veg Burger Meal
809,Recommended,Spicy Zinger Burger and Popcorn Meal
810,Recommended,Spicy Zinger Burger
811,ROLLS,Korean Thai Roll Chicken Meal
812,ROLLS,Indian Tandoori Roll Chicken Meal
813,ROLLS,Korean Tangy Roll Popcorn Chicken Meal
814,ROLLS,Thai Spicy Roll Zinger Chicken Meal
815,ROLLS,American Roll Popcorn Chicken Meal
816,ROLLS,Thai Spicy Roll Popcorn Chicken Meal
817,ROLLS,Korean Tangy Roll Zinger Chicken Meal
818,ROLLS,Korean Tangy Chicken Roll
819,ROLLS,Thai Spicy Chicken Roll
820,ROLLS,Indian Tandoori Chicken Roll
821,ROLLS,Indian Spicy Veg Roll
822,ROLLS,Classic Chicken Roll
823,ROLLS,Double Chicken Roll
824,BURGERS,Gold Edition Chicken Zinger Burger Fries
825,BURGERS,Gold Edition Veg Zinger Burger
826,BURGERS,Chatpata Chana Veg Burger 2 pc
827,BURGERS,2 x Chatpata Chana Veg Burger Fries combo
828,BURGERS,2 x Chatpata Chana Veg Burger Meal
829,BURGERS,Spicy Zinger Burger and Popcorn Meal
830,BURGERS,Spicy Zinger Burger
831,BURGERS,Zinger Pro Burger Popcorn Meal
832,BURGERS,Zinger Pro Burger
833,BURGERS,Chicken Burger Buddy Meal
834,BURGERS,Mixed Chicken Zinger Burger Doubles
835,BURGERS,Classic Zinger Mojito Combo
836,BURGERS,Chicken Zinger Burger Classic with Cheese
837,BURGERS,Chicken Zinger Burger Tandoori with Cheese
838,BURGERS,Paneer Zinger Burger
839,BURGERS,Veg Zinger Burger with Cheese
840,BURGERS,Chicken Zinger Burger Classic
841,BURGERS,Chicken Longer Burger 2 Strips Combo
842,BURGERS,Veg Longer Burger 2pc
843,BURGERS,Chicken Zinger Burger Tandoori
844,BURGERS,2 Classic Chicken Krisper Burgers
845,BURGERS,Veg Krisper Burgers 2pc
846,ALL DAY LUNCH SPECIAL MEAL BOX SAVE RS 115,All Chicken Box
847,ALL DAY LUNCH SPECIAL MEAL BOX SAVE RS 115,Classic Zinger Box
848,ALL DAY LUNCH SPECIAL MEAL BOX SAVE RS 115,Rice Box Meal
849,ALL DAY LUNCH SPECIAL MEAL BOX SAVE RS 115,Roll Meal Box
850,ALL DAY LUNCH SPECIAL MEAL BOX SAVE RS 115,Veg Box Meal
851,PERI PERI CHICKEN STRIPS & LEG PC UP TO 25 OFF,Peri Peri Chicken 5 Leg Piece Meal
852,PERI PERI CHICKEN STRIPS & LEG PC UP TO 25 OFF,Peri Peri 10 Pc Chicken Strips 2 Dips
853,PERI PERI CHICKEN STRIPS & LEG PC UP TO 25 OFF,Peri Peri Chicken 5 Leg Piece Bucket
854,PERI PERI CHICKEN STRIPS & LEG PC UP TO 25 OFF,Peri Peri Chicken Strips 6 Pc
855,EPIC VALUE MEALS FOR 12 UP TO 22 OFF,Chicken Bucket for Two
856,EPIC VALUE MEALS FOR 12 UP TO 22 OFF,Chicken Mingles Bucket Meal
857,EPIC VALUE MEALS FOR 12 UP TO 22 OFF,Chicken Mingles Bucket
858,EPIC VALUE MEALS FOR 12 UP TO 22 OFF,Chicken French Fries Bucket
859,EPIC VALUE MEALS FOR 12 UP TO 22 OFF,2 X Veg Krispers Burger Meal
860,EPIC VALUE MEALS FOR 12 UP TO 22 OFF,Classic Zinger Pepsi Bottle Combo
861,EPIC VALUE MEALS FOR 12 UP TO 22 OFF,Classic Chicken Roll Feast
862,EPIC VALUE MEALS FOR 12 UP TO 22 OFF,Double Chicken Roll Combo
863,EPIC VALUE MEALS FOR 12 UP TO 22 OFF,Classic Chicken Roll Popcorn Meal
864,EPIC VALUE MEALS FOR 12 UP TO 22 OFF,Rice Chicken Popcorn Delight Meal
865,EPIC VALUE MEALS FOR 12 UP TO 22 OFF,Veg Rice Patty Duo meal
866,EPIC SAVINGS BUCKET FOR 34 UP TO 32 OFF,Ultimate Savings Chicken Bucket
867,EPIC SAVINGS BUCKET FOR 34 UP TO 32 OFF,All in One Chicken Bucket
868,EPIC SAVINGS BUCKET FOR 34 UP TO 32 OFF,Big 12 Chicken Bucket
869,EPIC SAVINGS BUCKET FOR 34 UP TO 32 OFF,Big 8 Chicken Bucket
870,RICE BOWLZ,Duo Popcorn Chicken Rice Bowl Biryani Style
871,RICE BOWLZ,Popcorn Rice Pepsi Bottle Combo
872,RICE BOWLZ,Classic Chicken Rice Bowl Biryani Style
873,RICE BOWLZ,Smoky Red Chicken Rice Bowl Biryani Style
874,RICE BOWLZ,Popcorn Chicken Rice Bowl Biryani Style
875,RICE BOWLZ,Veg Rice Bowl Biryani Style
876,RICE BOWLZ,Popcorn Chicken Rice Bowlz Wings Meal
877,RICE BOWLZ,Plain Rice Bowlz
878,HOT & CRISPY CHICKEN & WINGS,Hot Crispy Chicken 8 pcs
879,HOT & CRISPY CHICKEN & WINGS,Hot Crispy Chicken 6 pcs
880,HOT & CRISPY CHICKEN & WINGS,Hot Crispy Chicken 4 pcs
881,HOT & CRISPY CHICKEN & WINGS,Hot Crispy Chicken 2 pcs
882,HOT & CRISPY CHICKEN & WINGS,Hot Chicken Wings 4 pcs
883,HOT & CRISPY CHICKEN & WINGS,Hot Crispy Chicken 1 pc
884,BONELESS CHICKEN POPCORN,Chicken Popcorn Large
885,BONELESS CHICKEN POPCORN,Chicken Popcorn Medium
886,BONELESS CHICKEN POPCORN,2 x Medium Chicken Popcorn
887,BONELESS CHICKEN POPCORN,Chicken Popcorn Regular
888,GRILLED SMOKY RED CHICKEN,5 Pc Smoky Chicken Mojito Combo
889,GRILLED SMOKY RED CHICKEN,Smoky Red Grilled Chicken 5 pc
890,GRILLED SMOKY RED CHICKEN,Smoky Red Grilled Chicken 2 pc
891,GRILLED SMOKY RED CHICKEN,Smoky Red Grilled Chicken 1 pc
892,FLAT 179 SPECIAL MEALSBUCKET,Classic Zinger Burger
893,FLAT 179 SPECIAL MEALSBUCKET,Zinger Burger Veg
894,FLAT 179 SPECIAL MEALSBUCKET,Tandoori Zinger Burger
895,FLAT 179 SPECIAL MEALSBUCKET,4 Pc Hot Wings Medium Fries
896,FLAT 179 SPECIAL MEALSBUCKET,4 Pc Hot Wings Regular Popcorn
897,FLAT 179 SPECIAL MEALSBUCKET,2 Veg Patty Medium Fries
898,FLAT 179 SPECIAL MEALSBUCKET,1 Regular Popcorn Medium Fries
899,FLAT 179 SPECIAL MEALSBUCKET,1 Hot Crispy with Regular Popcorn
900,FLAT 179 SPECIAL MEALSBUCKET,1 Hot Crispy with Medium Fries
901,FLAT 179 SPECIAL MEALSBUCKET,2 pc Hot Crispy Chicken
902,FLAT 179 SPECIAL MEALSBUCKET,Large Chicken Popcorn
903,FLAT 179 SPECIAL MEALSBUCKET,2 Pcs Smoky Red Chicken
904,FLAT 179 SPECIAL MEALSBUCKET,Rice Bowlz Classic Chicken
905,FLAT 179 SPECIAL MEALSBUCKET,Rice Bowlz Smoky Red Chicken
906,FLAT 179 SPECIAL MEALSBUCKET,Rice Bowlz Popcorn Chicken
907,FLAT 179 SPECIAL MEALSBUCKET,Rice Bowlz Veg
908,SIDES AND DIPS,Gold Edition Regular Fries
909,SIDES AND DIPS,Peri Peri Chicken Strips 3 pc
910,SIDES AND DIPS,Peri Peri Chicken Leg Piece 1 pc
911,SIDES AND DIPS,2 pc Veg Patty
912,SIDES AND DIPS,French Fries Large
913,SIDES AND DIPS,French Fries Medium
914,SIDES AND DIPS,Pack of 4 Dips
915,SIDES AND DIPS,Pack of 2 Dips
916,SIDES AND DIPS,Tandoori Flavour Dip 20 gm
917,DESSERTS & BEVERAGES,Rizz Fizz
918,DESSERTS & BEVERAGES,Virgin Mojito Reusable Bottle
919,DESSERTS & BEVERAGES,Masala Pepsi Reusable Bottle
920,DESSERTS & BEVERAGES,Masala Mirinda Reusable Bottle
921,DESSERTS & BEVERAGES,Dew Mojito Reusable Bottle
922,DESSERTS & BEVERAGES,Pepsi Reusable Bottle
923,DESSERTS & BEVERAGES,7Up Reusable Bottle
924,DESSERTS & BEVERAGES,Mirinda Reusable Bottle
925,DESSERTS & BEVERAGES,Mountain Dew Reusable Bottle
926,DESSERTS & BEVERAGES,Choco Lava Cake
927,DESSERTS & BEVERAGES,Choco Mud Pie
928,DESSERTS & BEVERAGES,Pepsi Can 300 ml
929,DESSERTS & BEVERAGES,7UP Can 300 ml
930,DESSERTS & BEVERAGES,Pepsi Black Can 300 ml
931,DESSERTS & BEVERAGES,Mirinda Can 300 ml
932,LATE NIGHT SPECIALS STARTING AT 199,Craving Saving meal
933,LATE NIGHT SPECIALS STARTING AT 199,Party Bucket Meal
934,LATE NIGHT SPECIALS STARTING AT 199,Insta Reel Korean Roll Meal
935,LATE NIGHT SPECIALS STARTING AT 199,Night Owl Roll combo
936,LATE NIGHT SPECIALS STARTING AT 199,Rice Krunch Bowl Combo
937,LATE NIGHT SPECIALS STARTING AT 199,Peri Peri Binge Watch combo
938,LATE NIGHT SPECIALS STARTING AT 199,Thai Roll Dream meal
939,LATE NIGHT SPECIALS STARTING AT 199,Night Shift Zinger Pro Meal
940,LATE NIGHT SPECIALS STARTING AT 199,Rice Bites combo
941,LATE NIGHT SPECIALS STARTING AT 199,Midnight Spicy Zinger Popcorn Meal
942,LATE NIGHT SPECIALS STARTING AT 199,Gaming Night Korean Roll meal
943,LATE NIGHT SPECIALS STARTING AT 199,Lazy BFF Rice combo
944,LATE NIGHT SPECIALS STARTING AT 199,Night Bite Veg Roll combo
945,LATE NIGHT SPECIALS STARTING AT 199,Still Awake Veg Zinger Meal
946,Recommended,Death By Chocorush
947,Recommended,KitKat Affair
948,Recommended,Nutella Overload
949,Recommended,Almond Fudge Brownie
950,Recommended,Nutella Shake
951,Recommended,KitKat Shake
952,Recommended,Belgian Chocomelt Shake
953,Recommended,Oreo Shake
954,Recommended,Blueberry White Choco Shake
955,Recommended,Signature Cold Coffee
956,Recommended,Lemon Iced Tea
957,Recommended,Peach Iced Tea
958,Recommended,Make At Home Rs349
959,Recommended,Make At Home Rs375
960,Recommended,Mini Treats
961,Recommended,Mini Waffle Box of 4 Chocoholics
962,Recommended,Mini Waffle Box of 6 Chocoholics
963,Recommended,Mini Waffle Box of 4 Assorted
964,Recommended,Mini Waffle Box of 6 Assorted
965,Recommended,Mini Waffle Box of 4 Premium Assorted
966,Ganesha Festival Special,Kesar Modhak Festival Special
967,Ganesha Festival Special,Motichur Modhak Festival Special
968,Ganesha Festival Special,Dryfruit Modhak Festival Special
969,Ganesha Festival Special,Chocolate Modhak Festival Special
970,Ganesha Festival Special,Puran Puri Festival Special
971,Ganesha Festival Special,Khajjaya Festival Special
972,Ganesha Festival Special,Malai Modhak Festival Special
973,Ganesha Festival Special,Kaju Anjeer Modhak Festival Special
974,Ganesha Festival Special,Ghee Laddu
975,Ganesha Festival Special,Gujiya
976,Gift Hampers,Festive Delight Basket
977,Gift Hampers,Hm Butterfly 5 Jar Hamper
978,Gift Hampers,Signature 4jar Df Box 950g
979,Gift Hampers,Luxury 3 In 1 Roasted Dry Fruit Box
980,Gift Hampers,Luxury Mandala 2jar Sweet Box
981,Gift Hampers,Deluxe Dry Fruit 4jar 600gms
982,Gift Hampers,Mini Gift Basket
983,Gift Hampers,Hm Lotus 2 Jar Sweet 4 Tealight Box
984,Luxe Candles,Deluxe Candle
985,Luxe Candles,Votive Single Glass Candle
986,Luxe Candles,Eaching Bowl Candle
987,Luxe Candles,Tea Light Candle Combo
988,Assorted Sweets,Ghee And Khova Assorted Sweets
989,Assorted Sweets,Special Kaju Assorted Sweets
990,Assorted Sweets,Kaju Assorted Sweets
991,Assorted Sweets,Special Ghee Khova Mix Sweets
992,Sweets,Chandrakala
993,Sweets,Malai Gulla
994,Sweets,Fry Kaju Roll
995,Sweets,Coconut Holige
996,Sweets,Dal Holige
997,Sweets,Puran Puri
998,Sweets,Khajur Burfee
999,Sweets,Dry Fruit Ladoo
1000,Sweets,Fry Kaju Salt
1001,Sweets,Fry Kaju Masala
1002,Sweets,Fry Badam Salt
1003,Sweets,Kaju Pine
1004,Sweets,Anjeer Dry Fruit Roll
1005,Sweets,Kaju Square
1006,Sweets,Kaju Anjeer Sandwich
1007,Sweets,Chocolate Burfi
1008,Sweets,Rose Dry Fruit Laddu
1009,Sweets,Kaju Laddu
1010,Sweets,Balushahi
1011,Sweets,Banaras Soan Papdi
1012,Sweets,Dry Fruit Laddu
1013,Sweets,Doodh Burfi
1014,Sweets,Doodh Peda
1015,Sweets,Fruit Burfi
1016,Sweets,Kesar Peda
1017,Sweets,Malai Peda
1018,Sweets,Coconut Burfi
1019,Sweets,Mango Burfi
1020,Sweets,Khajur Burfi
1021,Sweets,Kaju Mysore Paak
1022,Sweets,Kaju Phool
1023,Sweets,Moti Sandwich
1024,Sweets,Jahangir
1025,Sweets,Sweet Boondi
1026,Sweets,Milk Fruit
1027,Sweets,Moti Paak
1028,Sweets,Pineapple Burfi
1029,Sweets,Malt Burfi
1030,Sweets,White Soan Papdi
1031,Sweets,Dharwad Peda
1032,Sweets,Kaju Katli
1033,Sweets,Kaju Katori
1034,Sweets,Kaju Soan Papdi
1035,Sweets,Doodh Halwa
1036,Sweets,Bombay Halwa
1037,Sweets,Ghee Jalebi
1038,Sweets,Jalebi
1039,Sweets,Badam Halwa
1040,Sweets,Kalakand Burfi
1041,Sweets,Anjeer Dry Fruit Burfi
1042,Sweets,Black And White
1043,Sweets,Kaju Dry Fruit Katori
1044,Sweets,Ordinary Laddu
1045,Sweets,Kaju Choco Phool
1046,Sweets,Kaju Rim Jhim
1047,Sweets,Pheni
1048,Sweets,Chiroti
1049,Sweets,Gondh Laddu
1050,Sweets,Ghee Laddu
1051,Sweets,Mysore Paak
1052,Sweets,Dry Fruit Halwa
1053,Sweets,Kashmir Kalakand Burfi
1054,Sweets,Motichoor Laddu
1055,Sweets,Kaju Apple
1056,Sweets,Kaju Gujiya
1057,Sweets,Besan Laddu
1058,Sweets,Special Mysore Paak
1059,Sweets,Dry Fruit Bite Mix
1060,Sweets,Kaju Roll
1061,Sweets,Kaju Sonpapdi
1062,Sweets,Gud Sandesh
1063,Sweets,Mava Kajur Burfi
1064,Sweets,Blueberry Burfi
1065,Sweets,Strawberry Burfi
1066,Sweets,Khova Lachha Burfi
1067,Sweets,Mava Anjeer Burfi
1068,Sweets,Sohan Halwa
1069,Sweets,Mini Jahangir
1070,Sweets,Gulab Papdi
1071,Sweets,Gud Kaju Katli
1072,Sweets,Gud Doodh Peda
1073,Sweets,Kaju Badam Phool
1074,Sweets,Badam Choco Fill
1075,Sweets,Kaju King
1076,Sweets,Kaju Square Delight
1077,Sweets,Zero Sugar Dry Fruit Laddu
1078,Sweets,Kaju Santra
1079,Bengali Sweets,Gud Rasgulla 1pc
1080,Bengali Sweets,Agra Petha
1081,Bengali Sweets,Champakali
1082,Bengali Sweets,Dry Jamun
1083,Bengali Sweets,Kala Jamun
1084,Bengali Sweets,Kheer Kadam
1085,Bengali Sweets,Mini Jamun
1086,Bengali Sweets,Mini Rasgulla
1087,Bengali Sweets,Raskadam
1088,Bengali Sweets,Petha Sandwich
1089,Bengali Sweets,Malai Chaap
1090,Bengali Sweets,Petha Angoor
1091,Namkeen,Chow Chow
1092,Namkeen,Dalmoth
1093,Namkeen,Dry Fruit Mixture
1094,Namkeen,Kaju Fry Masala
1095,Namkeen,Fry Kaju Salt
1096,Namkeen,Makka Chuda
1097,Namkeen,Mini Kachori
1098,Namkeen,Standard Mixture
1099,Namkeen,Agra Mixture
1100,Namkeen,Khara Boondi
1101,Namkeen,Moong Dal
1102,Namkeen,Mota Sev
1103,Namkeen,Green Mixture
1104,Namkeen,Karela Chips
1105,Namkeen,Navratan Mixture
1106,Namkeen,Sweet Biscuits
1107,Namkeen,Salt Potato Fries
1108,Namkeen,Dal Papdi
1109,Namkeen,Andhra Muruk
1110,Namkeen,Potato Fries Khara
1111,Namkeen,Kodbale
1112,Namkeen,Ompudi
1113,Namkeen,Benne Murk
1114,Namkeen,Gatia
1115,Namkeen,Banana Chips
1116,Namkeen,Masala Nippat
1117,Namkeen,Aloo Papad
1118,Namkeen,Dry Fruit Dal Moth
1119,Namkeen,Shimla Mixture
1120,Namkeen,Kaju Pakoda
1121,Namkeen,Groundnut
1122,Namkeen,Mini Samosa
1123,Namkeen,Fry Badam Salt
1124,Namkeen,Onion Pakoda
1125,Namkeen,Roasted Nutty Trail Mix Tin 150 Gms
1126,Namkeen,Roasted Salted Almond Tin 150 Gms
1127,Namkeen,Roasted Salted Cashew Tin 150 Gms
1128,Namkeen,Family Mixture
1129,Namkeen,Pudina Chow Chow
1130,Sticks,Only Cashew 200 Gms
1131,Sticks,Choco Sticks 200 Gms
1132,Sticks,Pista Sticks 200 Gms
1133,Sticks,Badam Sticks 200 Gms
1134,Cookies And Biscuits,Coconut Biscuits 250 Gms
1135,Cookies And Biscuits,Jam Biscuits 250 Gms
1136,Cookies And Biscuits,Ragi Biscuits 250 Gms
1137,Cookies And Biscuits,Dry Fruit Coconut Biscuits 250 Gms
1138,Cookies And Biscuits,Almond Biscuits 250 Gms
1139,Cookies And Biscuits,Chocolate Biscuits 250 Gms
1140,Cookies And Biscuits,Ajwain Biscuits 250 Gms
1141,Cookies And Biscuits,Masala Biscuits 250 Gms
1142,Cookies And Biscuits,Dry Fruit Biscuits 250 Gms
1143,Cookies And Biscuits,Pista Biscuits 250 Gms
1144,Cookies And Biscuits,Jeera Biscuits 250 Gms
1145,Cookies And Biscuits,Fruit Biscuits 250 Gms
1146,Packed,Kaju Pista Badam Chikki 1 Pc
1147,Packed,Gulab Chikki 1 Pc
1148,Packed,Groundnut Chikki
1149,Packed,Soan Papdi
1150,Packed,Dry Fruit Bites
1151,Packed,Premium Bites 9pcs
1152,Packed,Krakle Delight 6pcs
1153,Packed,Sohan Cake 250 Gms
1154,Packed,Sohan Cake 400 Gms
1155,Packed,Til Revadi 200 Gms
1156,Packed,Til Revadi 200g
1157,Breads,Sweet Bread
1158,Breads,Plain Bread
1159,Breads,Brown Bread
1160,Cakes,Fruit Cake 250 gms
1161,Cakes,Plum Cake
1162,Cakes,Pineapple Cake 200 Gms
1163,Cakes,Chocolate Cupcake
1164,Cakes,Dryfruit Muffin
1165,Rusk And Khari,Sweet Rusk 250 Gms
